InstanceName,Swap,Cross,Worst,Best,Avg
d198_n197_uncorr_09.ttp,INVERSE,OX,-18682.4942,95623.5328,30203.5672
d198_n197_uncorr_09.ttp,INVERSE,OX,-15323.3837,95623.5328,33768.5833
d198_n197_uncorr_09.ttp,INVERSE,OX,-26650.4088,100132.3697,20799.3105
d198_n197_uncorr_09.ttp,INVERSE,OX,-36853.8336,100132.3697,23203.7828
d198_n197_uncorr_09.ttp,INVERSE,OX,-27951.2371,100132.3697,24290.8762
d198_n197_uncorr_09.ttp,INVERSE,OX,-17467.2348,100132.3697,22588.3714
d198_n197_uncorr_09.ttp,INVERSE,OX,-17467.2348,100132.3697,28515.6445
d198_n197_uncorr_09.ttp,INVERSE,OX,-17467.2348,100132.3697,30736.1227
d198_n197_uncorr_09.ttp,INVERSE,OX,-17467.2348,100132.3697,24639.0875
d198_n197_uncorr_09.ttp,INVERSE,OX,-21561.2591,105828.4730,25022.1020
d198_n197_uncorr_09.ttp,INVERSE,OX,-23512.2530,100132.3697,25533.8625
d198_n197_uncorr_09.ttp,INVERSE,OX,-51768.9760,100132.3697,24660.6086
d198_n197_uncorr_09.ttp,INVERSE,OX,-18928.7611,103298.4178,31453.3493
d198_n197_uncorr_09.ttp,INVERSE,OX,-36345.1496,103298.4178,25416.4159
d198_n197_uncorr_09.ttp,INVERSE,OX,-55608.7824,106392.2612,25926.6515
d198_n197_uncorr_09.ttp,INVERSE,OX,-10859.2841,106392.2612,28519.9691
d198_n197_uncorr_09.ttp,INVERSE,OX,-10764.9512,104470.5100,30164.8733
d198_n197_uncorr_09.ttp,INVERSE,OX,-25450.8541,107270.5585,28396.0029
d198_n197_uncorr_09.ttp,INVERSE,OX,-32103.5170,108260.5759,32827.6226
d198_n197_uncorr_09.ttp,INVERSE,OX,-27301.3604,108260.5759,30913.2165
d198_n197_uncorr_09.ttp,INVERSE,OX,-10815.9791,108458.9578,37512.1541
d198_n197_uncorr_09.ttp,INVERSE,OX,-28298.6903,113061.7874,36756.2659
d198_n197_uncorr_09.ttp,INVERSE,OX,-29460.9801,113061.7874,31458.6258
d198_n197_uncorr_09.ttp,INVERSE,OX,-14872.4591,113061.7874,27688.5268
d198_n197_uncorr_09.ttp,INVERSE,OX,-13014.1537,113061.7874,28709.5559
d198_n197_uncorr_09.ttp,INVERSE,OX,-48407.3849,108458.9578,26449.3190
d198_n197_uncorr_09.ttp,INVERSE,OX,-13859.6264,108458.9578,22302.0981
d198_n197_uncorr_09.ttp,INVERSE,OX,-26934.0644,108458.9578,25800.5011
d198_n197_uncorr_09.ttp,INVERSE,OX,-25444.5152,108458.9578,31335.2618
d198_n197_uncorr_09.ttp,INVERSE,OX,-29357.2136,108458.9578,30030.0482
d198_n197_uncorr_09.ttp,INVERSE,OX,-37020.6992,108458.9578,27193.6516
d198_n197_uncorr_09.ttp,INVERSE,OX,-39857.5017,109324.0304,21904.3462
d198_n197_uncorr_09.ttp,INVERSE,OX,-20606.4949,109324.0304,26688.9171
d198_n197_uncorr_09.ttp,INVERSE,OX,-22680.4527,109324.0304,34529.0542
d198_n197_uncorr_09.ttp,INVERSE,OX,-17837.8719,109324.0304,35359.3538
d198_n197_uncorr_09.ttp,INVERSE,OX,-14236.2320,109324.0304,20319.1687
d198_n197_uncorr_09.ttp,INVERSE,OX,-6911.8709,109324.0304,26901.7980
d198_n197_uncorr_09.ttp,INVERSE,OX,-25745.5078,110115.7968,31576.4874
d198_n197_uncorr_09.ttp,INVERSE,OX,-44806.4378,110115.7968,30523.7695
d198_n197_uncorr_09.ttp,INVERSE,OX,-27915.7090,110073.4480,24707.2562
d198_n197_uncorr_09.ttp,INVERSE,OX,-15040.8174,110073.4480,24679.1151
d198_n197_uncorr_09.ttp,INVERSE,OX,-9311.1767,112674.2228,27265.0555
d198_n197_uncorr_09.ttp,INVERSE,OX,-11423.4510,112674.2228,30053.8299
d198_n197_uncorr_09.ttp,INVERSE,OX,-14001.1693,112674.2228,26194.9787
d198_n197_uncorr_09.ttp,INVERSE,OX,-39177.7904,116036.4178,28007.5135
d198_n197_uncorr_09.ttp,INVERSE,OX,-39177.7904,112674.2228,24891.7255
d198_n197_uncorr_09.ttp,INVERSE,OX,-7114.9433,113779.1443,28352.9680
d198_n197_uncorr_09.ttp,INVERSE,OX,-26406.1769,113779.1443,31250.7013
d198_n197_uncorr_09.ttp,INVERSE,OX,-6843.3834,113779.1443,34722.1219
d198_n197_uncorr_09.ttp,INVERSE,OX,-27109.0401,113779.1443,30858.4725
d198_n197_uncorr_09.ttp,INVERSE,OX,-13012.6403,113779.1443,34592.3513
d198_n197_uncorr_09.ttp,INVERSE,OX,-14811.8027,113779.1443,35766.9311
d198_n197_uncorr_09.ttp,INVERSE,OX,-19632.6731,114695.0846,27815.0249
d198_n197_uncorr_09.ttp,INVERSE,OX,-11140.1875,114695.0846,29341.8293
d198_n197_uncorr_09.ttp,INVERSE,OX,-27863.6550,114695.0846,33380.1642
d198_n197_uncorr_09.ttp,INVERSE,OX,-33554.0362,114695.0846,23696.3355
d198_n197_uncorr_09.ttp,INVERSE,OX,-3326.0583,117060.8524,38324.5351
d198_n197_uncorr_09.ttp,INVERSE,OX,-7559.0494,117060.8524,33613.8098
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,132323.0077,171019.4216,150823.5953
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,148696.9478,329020.4516,170553.9435
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,152927.6989,336318.2958,182343.3470
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,127659.6457,488249.9986,181316.9304
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,154451.9090,488249.9986,191191.0257
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,129934.0890,488249.9986,191521.3321
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,150949.8260,646950.6477,210456.3753
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,136896.3245,638926.0870,208034.5440
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,112837.0805,747543.5130,231550.0759
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,108617.4260,645352.7911,247495.4813
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,83248.5864,792452.2703,276981.9352
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,94665.4439,792452.2703,236072.4514
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,110544.3283,788518.2547,234545.4043
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,115721.0230,788518.2547,223476.3698
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,111016.9772,756590.5085,257329.9871
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,115721.0230,756590.5085,295563.0888
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,115721.0230,872094.1927,300271.4276
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,115721.0230,872094.1927,285124.6024
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,106732.5184,985438.3424,309049.0458
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,101345.3291,985438.3424,337539.6053
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,80232.5138,985438.3424,329758.9364
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,106732.5184,1143020.4728,403067.0289
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,104237.1260,1143020.4728,366789.0754
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,48564.4010,1298068.8449,334721.0138
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,70195.3533,1288153.8974,291759.3277
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,114870.0187,1288153.8974,307886.7026
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,137254.4469,1293240.9960,346335.5387
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,133690.6731,1293240.9960,395663.1790
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,98738.9990,1300217.2313,405022.8238
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,56271.0882,1439608.2540,326139.4206
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,128019.0001,1439608.2540,349800.6195
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,101736.1388,1577784.4378,460481.8026
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,61564.4690,1715751.8978,456917.0266
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,110680.4898,1853734.7229,423474.5691
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,95946.0712,1994222.7431,502687.8149
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,110031.8822,1994222.7431,448251.0416
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,84690.9194,2132049.5809,592592.8501
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,65466.3968,2132049.5809,487066.7584
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,110467.9576,2268500.6054,483959.4728
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,110467.9576,2354654.8976,607467.6103
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,44450.3072,2354654.8976,560988.0076
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,37995.0105,2359044.0655,647357.7893
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,36369.5346,2447443.2832,647673.6599
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,36369.5346,2359044.0655,462656.5443
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,37199.0108,2359044.0655,300704.7339
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,12736.7783,2359044.0655,363048.5085
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,12736.7783,2359044.0655,348955.8891
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,20145.7900,2459262.1707,460875.5515
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,2424.9616,2450317.9550,459529.4838
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,65765.9177,2450317.9550,557322.7490
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,12736.7783,2546472.6835,471213.6159
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,77660.0911,2639665.7876,529908.6659
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,73560.7196,2639665.7876,452982.2396
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,75819.9034,2731414.0112,584982.4551
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,79283.5206,2731414.0112,535759.1980
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,46516.6696,2731414.0112,570892.9357
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,47006.6578,2792652.8045,650426.4501
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,56901.5057,2792652.8045,687159.5345
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,48229.1506,2807006.2361,642235.1234
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,33935.2875,2866211.6514,819620.8595
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,62710.0993,2866211.6514,634050.2335
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,44538.6932,2872274.5472,513442.8268
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,33507.7450,2932627.2186,705199.0788
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,7158.1044,2932627.2186,812012.8505
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,57527.0009,2994261.3936,735502.9236
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,40084.0070,3056031.3458,1017758.5793
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,33579.1246,3056031.3458,869970.6043
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,39896.2416,3056031.3458,702422.1565
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,34975.8046,3056031.3458,792642.2806
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,26930.0546,3056031.3458,799839.8166
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,36683.6644,3117799.3065,726847.5686
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,6509.7025,3117799.3065,772612.5457
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,21440.2833,3117799.3065,819131.5579
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-7915.3198,3149223.2392,801235.3475
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,18503.9016,3149223.2392,681386.3888
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,26386.4136,3149223.2392,685354.2204
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,25556.1379,3184738.0562,715791.2038
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,14036.3968,3184738.0562,664900.2902
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,12682.5262,3184738.0562,699044.5631
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-8507.7183,3205783.9198,544102.6426
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-42451.4404,3205783.9198,829773.9740
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-36334.1905,3228028.7893,645809.1220
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-3528.9866,3222299.7464,608377.5735
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-38831.8524,3222299.7464,610729.7032
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-11880.7662,3222299.7464,720970.6830
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-5226.6913,3212843.1718,577823.6007
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-24977.8099,3212843.1718,617716.8500
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-9519.6788,3225504.5295,787319.8985
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-41305.0023,3219733.5840,765105.2973
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-48023.8899,3229293.2418,872914.9589
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-6003.3911,3239029.5146,931721.1542
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-25990.2491,3239029.5146,803418.7677
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-39284.3575,3241906.4842,764640.1774
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-40565.8152,3241906.4842,680109.8821
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-13636.9679,3251371.8008,558856.2358
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-39431.7654,3251371.8008,486876.3757
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-16330.7072,3229257.5233,785236.0878
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-16330.7072,3244447.7872,928215.1917
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-7457.1997,3244447.7872,877552.4913
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,OX,-22062.8920,3261149.0963,758614.5828
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,132261.7464,182146.7729,149344.1254
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,140162.4674,323010.7176,166899.8211
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,139571.9556,335861.7597,176028.1156
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,127479.5628,359296.8319,185807.3460
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,99890.2697,472163.9762,202725.2582
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,131245.7741,503003.7358,217271.7991
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,131245.7741,503003.7358,198234.4063
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,122506.4614,621087.7685,225916.0700
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,108341.6308,675505.4561,214751.7044
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,116796.2673,798689.8182,245159.6419
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,106101.7336,715086.2598,217188.2300
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,114229.9642,715086.2598,232262.3869
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,101386.2992,883532.3494,239208.5936
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,105801.5390,883532.3494,253201.8406
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,105801.5390,883532.3494,250256.5907
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,94291.4730,883532.3494,243144.9441
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,104438.0642,883532.3494,266140.7086
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,100432.4967,1048327.5877,303558.8531
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,100432.4967,1048327.5877,277485.2448
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,100432.4967,1212228.2302,263251.6906
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,75780.8182,1369346.8165,325395.5979
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,156916.0005,1212228.2302,318946.6875
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,116486.1236,1212228.2302,320384.8026
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,134776.0513,1360674.7531,261578.2325
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,158018.8809,1212228.2302,246349.5749
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,156726.4375,1376109.4313,281374.2849
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,137458.6408,1539753.2605,315242.3831
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,140854.5186,1703215.8487,368201.6501
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,137767.6474,1704302.1558,337678.9415
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,134122.1470,1704302.1558,421691.8099
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,140457.0630,1704302.1558,504032.2549
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,125727.6064,1704302.1558,495694.5171
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,140576.1691,1704302.1558,454974.5013
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,142144.1106,1864118.0613,409239.2000
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,142144.1106,1863673.5385,430591.4169
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,134384.0443,1851941.9567,428108.2229
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,142113.8045,1851941.9567,501942.4449
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,131833.6039,1863331.9955,649871.4247
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,131768.7216,1969394.2475,540783.6961
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,127157.7111,1999370.3357,445548.5495
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,117408.7718,2090381.4663,475694.6053
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,121839.2520,2090381.4663,488242.5027
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,127114.5223,2090381.4663,554581.9707
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,102237.0161,2136527.5863,608456.3084
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,102167.6745,2136527.5863,590132.2358
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,102237.0161,2261328.5710,643659.9135
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,101722.1291,2291205.1287,597520.9989
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,102210.9916,2432390.5270,619311.7841
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,94924.0793,2434586.0979,630524.3535
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,101034.6224,2434586.0979,556199.3814
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,63597.5391,2565821.3240,557030.5196
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,81113.8132,2565821.3240,494212.2473
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,82526.1508,2565821.3240,638167.4769
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,89968.6016,2695766.8304,526741.7216
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,83519.8929,2698883.8130,653186.0634
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,81890.2429,2698883.8130,610883.2873
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,92066.5283,2698883.8130,629911.2133
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,93571.0612,2698883.8130,531519.0562
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,94710.8757,2840479.2845,675192.4905
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,114675.2688,2840479.2845,632598.1315
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,105974.8323,2840479.2845,672739.5046
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,94643.9527,2957621.6660,667009.7442
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,102518.6547,2968745.8536,630510.7676
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,101785.5683,2979834.8941,656033.3735
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,119854.9962,2981298.0332,555738.0926
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,107705.2820,2979625.6505,463357.4310
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,112470.4998,2979625.6505,639153.1380
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,105613.4667,2979625.6505,849912.0419
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,108968.4813,2982215.5375,859357.7251
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,108689.8967,3102894.6259,737020.9908
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,93492.3076,3118965.2498,685684.8708
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,105773.2551,3180565.0148,601245.0508
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,97525.2992,3180565.0148,653217.9645
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,97525.2992,3180565.0148,493538.0750
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,92972.4546,3180565.0148,421919.2857
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,97458.7317,3180565.0148,462590.6466
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,88820.3490,3104918.5298,455049.4734
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,126633.9269,3111484.4994,550318.4134
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,101491.9329,3111484.4994,464012.5172
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,105865.6383,3111484.4994,557210.9187
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,97176.2304,3235697.1617,542398.2218
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,117714.7644,3345958.9683,554843.8217
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,110259.7567,3433980.8535,463483.2196
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,87355.0787,3433980.8535,536281.5317
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,86126.6749,3433980.8535,676323.2438
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,83234.0098,3503261.0112,764139.7082
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,63631.7778,3571534.0940,1019058.3985
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,68264.7923,3614226.0689,925909.8689
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,67273.4783,3627872.8996,776792.3364
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,23578.9895,3664821.1548,947669.0141
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,28668.0874,3627872.8996,964742.0194
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,47104.6133,3681279.3565,685320.9224
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,43904.0689,3687257.0254,761391.1757
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,44575.6443,3639606.7061,842806.9246
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,45078.0326,3627872.8996,742749.4510
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,48904.3450,3679464.8316,757242.0525
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,30922.9964,3660377.3072,717308.9052
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,31288.9090,3678747.0057,793457.6499
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,15656.0669,3670005.1905,577338.8044
fl417_n416_bounded-strongly-corr_05.ttp,INVERSE,CX,31288.9090,3684617.2013,650908.3873
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,CX,132164.4647,171019.4216,147354.3136
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,CX,125531.7913,320841.9368,163269.0027
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,CX,152169.7492,338420.9252,171538.2384
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,CX,145513.2506,339980.8754,172598.4103
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,CX,137659.6140,337737.1235,172897.4712
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,CX,116557.1445,343465.1829,175481.6251
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,CX,116557.1445,344519.0132,182417.7339
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,CX,116557.1445,342485.3541,173838.7352
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,CX,128784.4008,342485.3541,185538.0442
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,CX,134461.1517,506880.8399,196835.5864
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,CX,119692.5896,343356.1104,185974.1678
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,CX,134196.4495,343686.4592,187162.4659
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,CX,158000.7298,510457.2002,197139.3604
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,CX,149136.6419,510457.2002,209324.5861
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,CX,143964.8115,510457.2002,207736.8687
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,CX,153913.3354,510457.2002,229074.7891
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,CX,140885.1439,668268.4392,235803.4290
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,CX,101603.4027,676850.1521,232169.3516
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,CX,97825.4932,659125.3263,239205.8469
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,CX,145267.9282,776698.9470,258982.6874
fl417_n416_bounded-strongly-corr_05.ttp,SWAP,CX,133866.5119,776698.9470,257104.0118
